age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
39,technician,married,secondary,no,625,yes,no,cellular,17,apr,185,1,317,2,failure,no
38,blue-collar,married,secondary,no,194,yes,no,cellular,17,apr,576,4,340,7,failure,no
37,blue-collar,married,secondary,no,539,yes,yes,cellular,17,apr,147,3,347,2,failure,no
31,management,single,tertiary,no,1130,yes,no,cellular,17,apr,224,3,74,4,failure,no
33,services,married,secondary,no,-124,no,no,cellular,17,apr,150,2,325,1,failure,no
30,technician,married,secondary,no,-280,yes,no,cellular,17,apr,609,2,266,2,failure,no
31,technician,single,secondary,no,102,yes,no,telephone,17,apr,460,2,345,2,failure,no
41,blue-collar,divorced,secondary,no,927,yes,no,cellular,17,apr,239,2,148,2,failure,no
43,management,married,tertiary,no,175,yes,no,cellular,17,apr,129,4,337,1,other,no
47,services,divorced,primary,no,91,yes,no,cellular,17,apr,473,2,339,1,failure,no
32,blue-collar,married,primary,no,-56,yes,yes,cellular,17,apr,405,2,305,20,other,no
40,blue-collar,married,secondary,no,679,yes,no,cellular,17,apr,642,2,304,1,failure,no
36,services,married,secondary,no,526,yes,no,cellular,17,apr,333,2,324,1,other,no
31,services,single,secondary,no,603,yes,yes,cellular,17,apr,185,2,319,2,failure,no
37,management,married,tertiary,no,860,yes,no,cellular,17,apr,818,2,332,15,failure,no
34,blue-collar,married,primary,no,170,yes,yes,telephone,17,apr,599,4,275,7,other,no
34,blue-collar,married,tertiary,no,551,yes,no,cellular,17,apr,115,2,315,11,other,no
32,technician,single,secondary,no,28,yes,no,cellular,17,apr,598,1,150,1,failure,no
53,management,married,tertiary,no,2124,yes,no,cellular,17,apr,121,2,344,2,failure,no
35,admin.,married,secondary,no,3487,yes,no,cellular,17,apr,323,2,319,1,failure,no
43,management,married,tertiary,no,9261,yes,no,cellular,17,apr,273,2,254,2,failure,no
46,services,divorced,primary,no,3854,yes,no,cellular,17,apr,541,2,150,4,other,no
53,admin.,divorced,secondary,no,-163,yes,no,cellular,17,apr,344,2,343,2,other,no
26,blue-collar,married,secondary,no,647,yes,no,cellular,17,apr,357,2,331,1,other,no
34,technician,married,secondary,no,260,yes,no,cellular,17,apr,20,2,238,2,failure,no
49,blue-collar,married,secondary,no,1127,yes,yes,cellular,17,apr,162,2,281,1,failure,no
40,technician,married,secondary,no,96,yes,yes,cellular,17,apr,276,2,326,2,failure,no
41,self-employed,married,secondary,no,323,yes,no,cellular,17,apr,949,2,254,6,other,yes
34,management,single,tertiary,no,-444,yes,yes,cellular,17,apr,129,2,148,4,other,no
35,blue-collar,married,primary,no,443,yes,no,cellular,17,apr,185,2,316,3,other,no
29,services,single,secondary,no,229,yes,no,cellular,17,apr,273,2,343,1,failure,no
53,technician,divorced,secondary,no,281,yes,no,cellular,17,apr,171,2,337,9,other,no
39,blue-collar,married,secondary,no,284,yes,yes,cellular,17,apr,1426,2,318,6,failure,no
40,blue-collar,married,primary,no,119,yes,no,cellular,17,apr,795,3,147,2,failure,no
31,blue-collar,married,secondary,no,505,yes,no,cellular,17,apr,218,4,329,2,other,no
33,services,married,secondary,no,90,yes,no,cellular,17,apr,170,2,263,2,failure,no
51,blue-collar,married,primary,no,216,yes,no,cellular,17,apr,666,3,274,3,failure,no
50,blue-collar,married,primary,no,12519,yes,no,cellular,17,apr,146,2,147,4,success,no
38,blue-collar,married,secondary,no,566,yes,yes,telephone,17,apr,318,2,332,6,other,no
33,admin.,single,secondary,no,745,yes,no,cellular,17,apr,278,2,333,1,other,no
42,blue-collar,married,primary,no,875,yes,no,cellular,17,apr,426,5,148,1,failure,no
40,management,married,secondary,no,643,yes,no,cellular,17,apr,74,2,256,1,failure,no
31,technician,married,secondary,no,310,yes,no,cellular,17,apr,334,2,240,2,failure,no
30,blue-collar,single,secondary,no,103,yes,no,cellular,17,apr,2053,2,317,1,other,no
30,services,single,secondary,no,-172,yes,yes,cellular,17,apr,282,4,329,2,other,no
48,blue-collar,married,primary,no,551,yes,yes,cellular,17,apr,1064,3,303,5,failure,no
32,blue-collar,married,secondary,no,298,yes,no,cellular,17,apr,163,2,323,7,failure,no
29,blue-collar,married,secondary,no,577,yes,no,telephone,17,apr,501,3,331,10,other,no
31,blue-collar,married,secondary,no,604,yes,no,cellular,17,apr,99,2,150,2,failure,no
36,blue-collar,married,secondary,no,0,yes,no,cellular,17,apr,87,2,322,4,failure,no
38,self-employed,married,secondary,no,-17,yes,no,cellular,17,apr,110,3,326,1,other,no
36,management,married,tertiary,no,549,yes,no,cellular,17,apr,151,4,150,2,failure,no
31,technician,single,secondary,no,579,yes,yes,cellular,17,apr,469,3,322,15,other,no
36,blue-collar,married,secondary,no,1949,yes,no,cellular,17,apr,48,2,319,3,failure,no
23,technician,single,secondary,no,28,yes,no,cellular,17,apr,183,3,325,2,failure,no
51,blue-collar,married,secondary,no,1329,yes,yes,telephone,17,apr,150,2,287,2,failure,no
35,blue-collar,married,secondary,no,1207,yes,no,cellular,17,apr,694,2,331,1,success,no
30,blue-collar,single,secondary,no,1012,yes,no,cellular,17,apr,22,3,329,1,failure,no
50,blue-collar,married,primary,no,104,yes,no,cellular,17,apr,317,3,324,2,other,no
53,technician,married,secondary,no,5303,yes,no,telephone,17,apr,320,3,180,1,success,yes
29,blue-collar,married,primary,no,459,yes,yes,cellular,17,apr,202,3,318,1,failure,no
33,technician,single,tertiary,no,1190,yes,no,cellular,17,apr,50,2,252,4,failure,no
32,admin.,single,secondary,no,620,no,no,cellular,17,apr,211,2,343,3,failure,no
37,technician,single,tertiary,no,6889,yes,no,cellular,17,apr,108,2,147,1,failure,no
46,services,divorced,secondary,no,864,yes,no,cellular,17,apr,225,3,150,7,failure,no
35,entrepreneur,single,tertiary,no,1295,yes,no,cellular,17,apr,952,2,73,1,failure,no
44,blue-collar,married,primary,no,-93,yes,no,cellular,17,apr,829,3,326,2,failure,no
33,blue-collar,single,secondary,no,476,yes,yes,cellular,17,apr,544,3,333,2,failure,no
46,technician,married,secondary,no,6993,yes,no,cellular,17,apr,326,3,148,1,success,no
37,self-employed,single,primary,no,235,yes,no,cellular,17,apr,191,4,323,9,failure,no
34,services,married,secondary,no,241,yes,no,cellular,17,apr,1364,2,147,1,other,no
46,services,married,secondary,no,9077,yes,no,cellular,17,apr,427,2,337,1,failure,no
30,admin.,single,secondary,no,613,yes,no,cellular,17,apr,180,2,302,1,failure,no
38,blue-collar,single,secondary,no,13156,yes,no,cellular,17,apr,291,4,331,1,failure,no
37,blue-collar,single,secondary,no,1127,yes,no,cellular,17,apr,72,2,281,1,failure,no
38,admin.,married,primary,no,3913,yes,no,cellular,20,apr,196,2,315,2,failure,no
36,blue-collar,married,secondary,no,1589,yes,no,cellular,20,apr,345,2,341,6,other,no
32,admin.,married,secondary,no,413,yes,no,cellular,20,apr,95,3,341,2,failure,no
30,management,single,tertiary,no,638,yes,no,cellular,20,apr,483,2,291,6,other,no
50,blue-collar,married,primary,no,4121,yes,yes,cellular,20,apr,184,2,151,1,failure,no
28,blue-collar,married,secondary,no,1021,yes,no,cellular,20,apr,774,2,326,1,other,no
32,blue-collar,married,secondary,no,112,yes,no,cellular,20,apr,311,1,321,1,other,no
36,admin.,single,secondary,no,733,yes,no,cellular,20,apr,176,1,322,2,other,no
31,blue-collar,married,secondary,no,2289,yes,yes,cellular,20,apr,79,1,151,1,failure,no
29,blue-collar,married,secondary,no,1238,yes,no,cellular,20,apr,478,1,341,1,failure,no
41,blue-collar,married,secondary,no,563,yes,no,cellular,20,apr,142,12,348,1,failure,no
34,admin.,married,secondary,no,-314,yes,yes,cellular,20,apr,374,3,307,3,other,no
33,technician,married,secondary,no,359,yes,no,cellular,20,apr,210,1,242,1,other,no
37,blue-collar,married,primary,no,287,yes,no,telephone,20,apr,73,3,325,3,failure,no
32,technician,married,secondary,no,286,no,no,cellular,20,apr,60,1,343,4,failure,no
45,blue-collar,married,primary,no,658,yes,no,telephone,20,apr,406,3,270,2,failure,no
57,admin.,married,primary,no,202,yes,no,cellular,20,apr,207,1,346,2,failure,no
33,blue-collar,married,primary,no,217,yes,no,cellular,20,apr,198,1,339,3,failure,no
32,admin.,single,secondary,no,-45,yes,no,cellular,20,apr,68,1,325,2,other,no
35,management,married,tertiary,no,1473,yes,no,cellular,20,apr,17,6,322,4,other,no
56,unemployed,divorced,secondary,no,283,yes,yes,cellular,20,apr,89,3,341,2,failure,no
57,technician,married,tertiary,no,3082,yes,yes,cellular,20,apr,267,2,294,3,failure,no
46,blue-collar,married,primary,no,292,yes,no,cellular,20,apr,386,2,234,4,failure,no
46,blue-collar,divorced,secondary,no,168,yes,no,cellular,20,apr,255,1,336,4,other,no
40,blue-collar,single,secondary,no,169,yes,no,cellular,20,apr,214,1,346,1,failure,no
34,management,single,tertiary,no,8038,yes,no,cellular,20,apr,29,3,152,1,failure,no
31,blue-collar,single,primary,no,71,yes,no,cellular,20,apr,185,3,336,6,failure,no
34,management,single,tertiary,no,5452,no,no,cellular,20,apr,96,1,245,5,other,no
43,admin.,married,secondary,no,101,yes,no,cellular,20,apr,131,2,349,3,failure,no
30,services,married,secondary,no,4867,yes,yes,telephone,20,apr,8,6,306,3,other,no
33,admin.,married,secondary,no,6,yes,no,cellular,20,apr,386,1,349,3,other,no
43,admin.,married,secondary,no,1220,yes,no,cellular,20,apr,349,2,339,1,other,no
27,student,single,secondary,no,2784,yes,no,telephone,20,apr,153,1,328,1,failure,no
53,admin.,married,secondary,no,225,yes,no,cellular,20,apr,304,1,340,1,failure,no
34,blue-collar,single,secondary,no,550,yes,no,cellular,20,apr,90,3,346,1,failure,no
33,blue-collar,married,secondary,no,2502,yes,no,cellular,20,apr,285,1,270,1,failure,no
31,blue-collar,married,secondary,no,1664,yes,no,cellular,20,apr,158,1,182,1,success,no
51,blue-collar,married,primary,no,14,yes,yes,cellular,20,apr,233,2,329,1,failure,no
50,entrepreneur,married,tertiary,no,221,yes,no,cellular,20,apr,319,2,340,1,failure,no
34,blue-collar,married,primary,no,1217,yes,no,cellular,20,apr,142,2,328,3,failure,no
35,management,single,tertiary,no,1422,yes,yes,cellular,20,apr,28,7,272,3,other,no
43,services,divorced,secondary,no,266,yes,yes,cellular,20,apr,79,1,152,1,failure,no
35,technician,single,tertiary,no,122,no,no,cellular,20,apr,49,5,328,5,failure,no
36,blue-collar,married,secondary,no,-53,yes,no,cellular,20,apr,9,5,322,8,other,no
42,management,married,tertiary,no,72,yes,no,cellular,20,apr,124,2,348,3,failure,no
45,technician,married,secondary,no,497,yes,no,cellular,20,apr,72,1,321,2,failure,no
31,management,single,tertiary,no,635,yes,no,cellular,20,apr,37,1,320,2,failure,no
35,blue-collar,married,secondary,no,360,yes,no,telephone,20,apr,24,1,152,3,failure,no
30,management,single,tertiary,no,63,yes,no,cellular,20,apr,260,1,320,1,other,no
35,admin.,married,secondary,no,1345,yes,no,cellular,20,apr,163,1,271,1,failure,no
39,blue-collar,married,secondary,no,2299,yes,no,cellular,20,apr,450,1,271,1,failure,no
48,services,married,primary,no,0,yes,no,cellular,20,apr,90,2,259,1,failure,no
35,admin.,divorced,tertiary,no,262,yes,no,cellular,20,apr,690,2,335,4,other,no
33,blue-collar,single,secondary,no,15341,no,no,cellular,20,apr,335,1,334,3,failure,no
42,admin.,married,secondary,no,0,yes,no,cellular,20,apr,72,1,154,2,failure,no
41,admin.,married,secondary,no,67,no,no,cellular,20,apr,185,2,150,2,failure,no
38,blue-collar,married,secondary,no,730,yes,no,cellular,20,apr,19,5,328,8,other,no
34,technician,married,secondary,no,-228,yes,no,cellular,20,apr,187,3,332,3,other,no
25,blue-collar,single,primary,no,147,yes,no,cellular,20,apr,59,2,322,2,failure,no
48,services,married,secondary,no,440,yes,no,cellular,20,apr,611,1,312,1,failure,no
46,management,married,tertiary,no,189,yes,no,cellular,20,apr,45,1,154,1,failure,no
45,management,married,tertiary,no,126,yes,no,cellular,20,apr,92,1,342,1,failure,no
32,blue-collar,married,primary,no,0,yes,no,cellular,20,apr,295,3,335,1,other,no
40,blue-collar,married,secondary,no,1386,yes,yes,cellular,20,apr,396,3,151,4,other,no
31,blue-collar,married,primary,no,2929,yes,no,cellular,20,apr,237,3,150,3,failure,no
34,housemaid,married,tertiary,no,4958,yes,no,cellular,20,apr,11,5,152,2,failure,no
39,services,married,secondary,no,18,yes,yes,cellular,20,apr,155,1,154,2,failure,no
34,blue-collar,single,secondary,no,13683,yes,no,cellular,20,apr,92,3,321,3,failure,no
27,admin.,single,secondary,no,619,yes,no,cellular,20,apr,16,5,322,4,other,no
41,technician,married,tertiary,no,532,yes,no,cellular,20,apr,414,2,285,1,failure,no
41,blue-collar,married,secondary,no,1522,yes,yes,cellular,20,apr,377,1,341,2,failure,no
31,management,single,tertiary,no,775,yes,no,cellular,20,apr,207,1,308,2,failure,no
34,blue-collar,married,secondary,no,856,yes,no,cellular,20,apr,470,1,150,5,other,no
32,technician,single,secondary,no,1819,yes,no,cellular,20,apr,62,1,340,2,failure,no
59,management,divorced,tertiary,no,258,yes,no,cellular,20,apr,33,1,173,1,success,no
32,management,single,tertiary,no,4262,yes,no,cellular,20,apr,246,1,152,1,failure,no
24,blue-collar,married,secondary,no,0,yes,no,cellular,20,apr,83,3,306,4,failure,no
59,housemaid,divorced,tertiary,no,0,no,no,cellular,20,apr,379,1,332,2,other,no
34,entrepreneur,single,secondary,no,318,yes,no,cellular,20,apr,40,1,150,2,failure,no
54,retired,married,secondary,no,303,yes,no,cellular,20,apr,240,1,349,2,failure,no
26,blue-collar,single,primary,no,52,yes,no,cellular,20,apr,271,1,300,2,success,no
32,technician,single,tertiary,no,1454,yes,no,cellular,20,apr,190,1,335,1,other,no
38,services,married,secondary,no,-349,yes,no,cellular,20,apr,111,2,328,5,failure,no
34,technician,single,secondary,no,1161,yes,no,cellular,20,apr,17,5,334,1,failure,no
43,blue-collar,married,secondary,no,1927,yes,no,cellular,20,apr,149,1,152,1,failure,no
34,blue-collar,married,secondary,no,965,yes,no,cellular,20,apr,372,2,332,2,other,no
36,blue-collar,married,secondary,no,0,yes,yes,cellular,20,apr,240,1,326,1,success,no
39,blue-collar,married,primary,no,8637,yes,no,telephone,20,apr,78,1,313,1,failure,no
36,entrepreneur,married,secondary,no,24,yes,no,cellular,20,apr,88,1,154,2,failure,no
44,blue-collar,married,secondary,no,508,yes,no,cellular,20,apr,222,1,154,1,failure,no
55,management,divorced,tertiary,no,5253,yes,yes,cellular,20,apr,378,1,287,19,failure,no
31,management,married,tertiary,no,491,yes,no,cellular,20,apr,15,1,326,1,other,no
33,technician,single,secondary,no,151,yes,no,cellular,20,apr,104,3,236,6,failure,no
41,admin.,married,primary,no,1314,yes,no,cellular,20,apr,159,1,326,1,failure,no
60,admin.,married,secondary,no,1914,yes,no,cellular,20,apr,65,1,287,3,failure,no
37,services,married,secondary,no,184,yes,no,cellular,20,apr,53,1,348,3,failure,no
41,blue-collar,married,primary,no,241,yes,no,cellular,20,apr,170,1,150,1,failure,no
59,management,married,tertiary,no,287,yes,no,cellular,20,apr,818,2,242,8,failure,no
34,admin.,single,secondary,no,1352,yes,no,cellular,20,apr,126,1,334,3,other,no
29,blue-collar,married,secondary,no,2378,yes,yes,cellular,20,apr,239,1,276,6,failure,no
36,blue-collar,married,primary,no,4693,yes,no,cellular,20,apr,15,6,152,21,other,no
32,management,married,tertiary,no,3154,no,no,cellular,20,apr,96,2,150,2,failure,no
43,blue-collar,married,primary,no,517,yes,no,cellular,20,apr,138,2,263,7,failure,no
35,management,married,tertiary,no,2123,yes,no,cellular,20,apr,54,1,273,3,failure,no
55,blue-collar,divorced,secondary,no,462,yes,no,cellular,20,apr,157,1,332,3,failure,no
50,services,divorced,secondary,no,2015,yes,no,cellular,20,apr,715,1,152,1,failure,no
44,blue-collar,married,secondary,no,3060,yes,no,cellular,20,apr,87,2,151,3,failure,no
40,technician,single,tertiary,no,825,yes,no,cellular,20,apr,38,1,335,1,other,no
37,admin.,married,secondary,no,2320,yes,no,cellular,20,apr,59,3,342,1,other,no
40,admin.,single,tertiary,no,283,yes,no,cellular,20,apr,222,1,153,4,failure,no
42,blue-collar,married,secondary,no,2717,yes,yes,cellular,20,apr,181,2,270,2,failure,no
43,blue-collar,married,secondary,no,314,yes,yes,cellular,20,apr,247,3,339,2,failure,no
37,admin.,divorced,tertiary,no,43,yes,no,cellular,20,apr,328,2,264,2,failure,no
30,blue-collar,married,secondary,no,322,yes,no,cellular,20,apr,190,2,326,1,other,no
32,blue-collar,married,primary,no,2,yes,yes,cellular,20,apr,180,3,284,1,failure,no
32,admin.,married,secondary,no,3052,yes,yes,cellular,20,apr,253,3,151,4,failure,no
31,blue-collar,married,secondary,no,631,yes,no,cellular,20,apr,211,2,152,2,failure,no
33,blue-collar,married,secondary,no,35,yes,no,telephone,20,apr,87,1,322,1,failure,no
33,management,married,tertiary,no,864,yes,no,cellular,20,apr,170,1,235,19,failure,no
28,technician,single,tertiary,no,387,yes,no,cellular,20,apr,205,1,82,1,failure,yes
43,blue-collar,married,secondary,no,85,yes,no,cellular,20,apr,42,3,279,5,other,no
51,blue-collar,married,secondary,no,-237,yes,yes,cellular,20,apr,379,3,320,2,other,no
33,housemaid,married,tertiary,no,10,yes,no,cellular,20,apr,129,1,322,2,failure,no
39,management,married,tertiary,no,894,yes,no,cellular,20,apr,491,1,326,1,other,no
33,management,single,tertiary,no,437,yes,no,cellular,20,apr,199,2,150,5,failure,no
39,services,married,secondary,no,104,yes,no,cellular,20,apr,116,2,332,6,failure,no
31,blue-collar,single,secondary,no,648,yes,yes,cellular,20,apr,153,1,347,1,failure,no
31,services,single,primary,no,181,yes,no,cellular,20,apr,93,3,340,2,other,no
28,management,single,secondary,no,967,yes,no,cellular,20,apr,174,1,334,1,failure,no
34,management,divorced,tertiary,no,471,no,no,cellular,20,apr,247,1,332,4,failure,no
37,admin.,single,tertiary,no,2317,yes,no,cellular,20,apr,114,1,152,2,failure,no
54,technician,divorced,secondary,no,1663,yes,no,telephone,20,apr,41,1,150,9,other,no
29,technician,single,tertiary,no,2269,yes,no,cellular,20,apr,53,1,346,1,failure,no
43,services,married,secondary,no,3689,yes,no,cellular,20,apr,165,1,321,1,failure,no
30,blue-collar,married,primary,no,262,yes,no,cellular,20,apr,15,4,343,3,other,no
46,management,divorced,secondary,no,145,yes,no,cellular,20,apr,113,2,270,5,failure,no
32,technician,married,secondary,no,3322,yes,no,cellular,20,apr,380,1,74,4,failure,no
32,admin.,single,secondary,no,299,yes,no,cellular,20,apr,177,2,348,2,failure,no
48,admin.,married,secondary,no,1060,yes,no,cellular,20,apr,87,2,318,3,failure,no
38,entrepreneur,married,secondary,no,0,yes,yes,cellular,20,apr,305,2,154,1,failure,no
40,services,married,secondary,no,2843,yes,no,cellular,20,apr,223,1,305,1,success,no
34,technician,divorced,secondary,no,0,yes,yes,cellular,20,apr,110,3,269,2,other,no
37,blue-collar,single,secondary,no,2235,yes,no,cellular,20,apr,419,2,151,2,failure,no
36,management,single,tertiary,no,20,yes,no,cellular,20,apr,766,2,150,3,other,no
